mask,frame,dataset,class_name
m2caiSeg/train/Masks/fat/27125.png,m2caiSeg/train/Frames/27125.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/27150.png,m2caiSeg/train/Frames/27150.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/27175.png,m2caiSeg/train/Frames/27175.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/27250.png,m2caiSeg/train/Frames/27250.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/27325.png,m2caiSeg/train/Frames/27325.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/27575.png,m2caiSeg/train/Frames/27575.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/27625.png,m2caiSeg/train/Frames/27625.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/27650.png,m2caiSeg/train/Frames/27650.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/27675.png,m2caiSeg/train/Frames/27675.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/27700.png,m2caiSeg/train/Frames/27700.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/28000.png,m2caiSeg/train/Frames/28000.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/28025.png,m2caiSeg/train/Frames/28025.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/28050.png,m2caiSeg/train/Frames/28050.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/28075.png,m2caiSeg/train/Frames/28075.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/28100.png,m2caiSeg/train/Frames/28100.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/28125.png,m2caiSeg/train/Frames/28125.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/28150.png,m2caiSeg/train/Frames/28150.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/28175.png,m2caiSeg/train/Frames/28175.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/28200.png,m2caiSeg/train/Frames/28200.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/2950.png,m2caiSeg/train/Frames/2950.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/30250.png,m2caiSeg/train/Frames/30250.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/30500.png,m2caiSeg/train/Frames/30500.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/30600.png,m2caiSeg/train/Frames/30600.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/30625.png,m2caiSeg/train/Frames/30625.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/30650.png,m2caiSeg/train/Frames/30650.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/30700.png,m2caiSeg/train/Frames/30700.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/30725.png,m2caiSeg/train/Frames/30725.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/30750.png,m2caiSeg/train/Frames/30750.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/30775.png,m2caiSeg/train/Frames/30775.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/30825.png,m2caiSeg/train/Frames/30825.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/30850.png,m2caiSeg/train/Frames/30850.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/30875.png,m2caiSeg/train/Frames/30875.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/30900.png,m2caiSeg/train/Frames/30900.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/30975.png,m2caiSeg/train/Frames/30975.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/31225.png,m2caiSeg/train/Frames/31225.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/31475.png,m2caiSeg/train/Frames/31475.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/31725.png,m2caiSeg/train/Frames/31725.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/3175.png,m2caiSeg/train/Frames/3175.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/31975.png,m2caiSeg/train/Frames/31975.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/32225.png,m2caiSeg/train/Frames/32225.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/32450.png,m2caiSeg/train/Frames/32450.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/32950.png,m2caiSeg/train/Frames/32950.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/33200.png,m2caiSeg/train/Frames/33200.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/3425.png,m2caiSeg/train/Frames/3425.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/3675.png,m2caiSeg/train/Frames/3675.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/3925.png,m2caiSeg/train/Frames/3925.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/4100.png,m2caiSeg/train/Frames/4100.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/4125.png,m2caiSeg/train/Frames/4125.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/4150.png,m2caiSeg/train/Frames/4150.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/44025.png,m2caiSeg/train/Frames/44025.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/44525.png,m2caiSeg/train/Frames/44525.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/45750.png,m2caiSeg/train/Frames/45750.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/46000.png,m2caiSeg/train/Frames/46000.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/46225.png,m2caiSeg/train/Frames/46225.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/46475.png,m2caiSeg/train/Frames/46475.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/4650.png,m2caiSeg/train/Frames/4650.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/46725.png,m2caiSeg/train/Frames/46725.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/47225.png,m2caiSeg/train/Frames/47225.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/47475.png,m2caiSeg/train/Frames/47475.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/475.png,m2caiSeg/train/Frames/475.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/47950.png,m2caiSeg/train/Frames/47950.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/48200.png,m2caiSeg/train/Frames/48200.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/48450.png,m2caiSeg/train/Frames/48450.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/48700.png,m2caiSeg/train/Frames/48700.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/4900.png,m2caiSeg/train/Frames/4900.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/4950.png,m2caiSeg/train/Frames/4950.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/4975.png,m2caiSeg/train/Frames/4975.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/5025.png,m2caiSeg/train/Frames/5025.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/5075.png,m2caiSeg/train/Frames/5075.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/5100.png,m2caiSeg/train/Frames/5100.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/5125.png,m2caiSeg/train/Frames/5125.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/5150.png,m2caiSeg/train/Frames/5150.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/53225.png,m2caiSeg/train/Frames/53225.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/53275.png,m2caiSeg/train/Frames/53275.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/53300.png,m2caiSeg/train/Frames/53300.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/53925.png,m2caiSeg/train/Frames/53925.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/53975.png,m2caiSeg/train/Frames/53975.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/5400.png,m2caiSeg/train/Frames/5400.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/54000.png,m2caiSeg/train/Frames/54000.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/54025.png,m2caiSeg/train/Frames/54025.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/54050.png,m2caiSeg/train/Frames/54050.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/54075.png,m2caiSeg/train/Frames/54075.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/54100.png,m2caiSeg/train/Frames/54100.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/54125.png,m2caiSeg/train/Frames/54125.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/54150.png,m2caiSeg/train/Frames/54150.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/54175.png,m2caiSeg/train/Frames/54175.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/54225.png,m2caiSeg/train/Frames/54225.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/54275.png,m2caiSeg/train/Frames/54275.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/54300.png,m2caiSeg/train/Frames/54300.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/54325.png,m2caiSeg/train/Frames/54325.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/54375.png,m2caiSeg/train/Frames/54375.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/54400.png,m2caiSeg/train/Frames/54400.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/55000.png,m2caiSeg/train/Frames/55000.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/55025.png,m2caiSeg/train/Frames/55025.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/55050.png,m2caiSeg/train/Frames/55050.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/55075.png,m2caiSeg/train/Frames/55075.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/55100.png,m2caiSeg/train/Frames/55100.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/55125.png,m2caiSeg/train/Frames/55125.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/55150.png,m2caiSeg/train/Frames/55150.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/55175.png,m2caiSeg/train/Frames/55175.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/55200.png,m2caiSeg/train/Frames/55200.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/55225.png,m2caiSeg/train/Frames/55225.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/55275.png,m2caiSeg/train/Frames/55275.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/55300.png,m2caiSeg/train/Frames/55300.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/55900.png,m2caiSeg/train/Frames/55900.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/55975.png,m2caiSeg/train/Frames/55975.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/56000.png,m2caiSeg/train/Frames/56000.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/56025.png,m2caiSeg/train/Frames/56025.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/56050.png,m2caiSeg/train/Frames/56050.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/56075.png,m2caiSeg/train/Frames/56075.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/56100.png,m2caiSeg/train/Frames/56100.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/5650.png,m2caiSeg/train/Frames/5650.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/5700.png,m2caiSeg/train/Frames/5700.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/5900.png,m2caiSeg/train/Frames/5900.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/6150.png,m2caiSeg/train/Frames/6150.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/6375.png,m2caiSeg/train/Frames/6375.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/6575.png,m2caiSeg/train/Frames/6575.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/6625.png,m2caiSeg/train/Frames/6625.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/6650.png,m2caiSeg/train/Frames/6650.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/6675.png,m2caiSeg/train/Frames/6675.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/6850.png,m2caiSeg/train/Frames/6850.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/6875.png,m2caiSeg/train/Frames/6875.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/7125.png,m2caiSeg/train/Frames/7125.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/725.png,m2caiSeg/train/Frames/725.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/7625.png,m2caiSeg/train/Frames/7625.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/7850.png,m2caiSeg/train/Frames/7850.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/7975.png,m2caiSeg/train/Frames/7975.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/8100.png,m2caiSeg/train/Frames/8100.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/9125.png,m2caiSeg/train/Frames/9125.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/fat/975.png,m2caiSeg/train/Frames/975.jpg,m2caiSeg,fat
m2caiSeg/train/Masks/gall-bladder/10275.png,m2caiSeg/train/Frames/10275.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/1125.png,m2caiSeg/train/Frames/1125.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/11400.png,m2caiSeg/train/Frames/11400.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/13025.png,m2caiSeg/train/Frames/13025.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/14825.png,m2caiSeg/train/Frames/14825.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/15975.png,m2caiSeg/train/Frames/15975.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/16475.png,m2caiSeg/train/Frames/16475.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/1700.png,m2caiSeg/train/Frames/1700.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/18925.png,m2caiSeg/train/Frames/18925.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/20900.png,m2caiSeg/train/Frames/20900.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/21625.png,m2caiSeg/train/Frames/21625.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/21875.png,m2caiSeg/train/Frames/21875.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/2200.png,m2caiSeg/train/Frames/2200.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/22375.png,m2caiSeg/train/Frames/22375.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/23850.png,m2caiSeg/train/Frames/23850.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25025.png,m2caiSeg/train/Frames/25025.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25050.png,m2caiSeg/train/Frames/25050.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25075.png,m2caiSeg/train/Frames/25075.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25100.png,m2caiSeg/train/Frames/25100.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25125.png,m2caiSeg/train/Frames/25125.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25150.png,m2caiSeg/train/Frames/25150.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25175.png,m2caiSeg/train/Frames/25175.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25200.png,m2caiSeg/train/Frames/25200.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25225.png,m2caiSeg/train/Frames/25225.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25250.png,m2caiSeg/train/Frames/25250.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25275.png,m2caiSeg/train/Frames/25275.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25300.png,m2caiSeg/train/Frames/25300.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25325.png,m2caiSeg/train/Frames/25325.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25350.png,m2caiSeg/train/Frames/25350.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25375.png,m2caiSeg/train/Frames/25375.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25400.png,m2caiSeg/train/Frames/25400.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25425.png,m2caiSeg/train/Frames/25425.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25450.png,m2caiSeg/train/Frames/25450.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25475.png,m2caiSeg/train/Frames/25475.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25500.png,m2caiSeg/train/Frames/25500.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25525.png,m2caiSeg/train/Frames/25525.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25550.png,m2caiSeg/train/Frames/25550.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25575.png,m2caiSeg/train/Frames/25575.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25600.png,m2caiSeg/train/Frames/25600.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25625.png,m2caiSeg/train/Frames/25625.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25650.png,m2caiSeg/train/Frames/25650.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25675.png,m2caiSeg/train/Frames/25675.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25725.png,m2caiSeg/train/Frames/25725.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25775.png,m2caiSeg/train/Frames/25775.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25800.png,m2caiSeg/train/Frames/25800.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25825.png,m2caiSeg/train/Frames/25825.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25850.png,m2caiSeg/train/Frames/25850.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25875.png,m2caiSeg/train/Frames/25875.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25900.png,m2caiSeg/train/Frames/25900.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25925.png,m2caiSeg/train/Frames/25925.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25950.png,m2caiSeg/train/Frames/25950.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/25975.png,m2caiSeg/train/Frames/25975.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26000.png,m2caiSeg/train/Frames/26000.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26025.png,m2caiSeg/train/Frames/26025.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26050.png,m2caiSeg/train/Frames/26050.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26075.png,m2caiSeg/train/Frames/26075.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26100.png,m2caiSeg/train/Frames/26100.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26125.png,m2caiSeg/train/Frames/26125.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26150.png,m2caiSeg/train/Frames/26150.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26175.png,m2caiSeg/train/Frames/26175.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26200.png,m2caiSeg/train/Frames/26200.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26225.png,m2caiSeg/train/Frames/26225.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26250.png,m2caiSeg/train/Frames/26250.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26275.png,m2caiSeg/train/Frames/26275.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26300.png,m2caiSeg/train/Frames/26300.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26325.png,m2caiSeg/train/Frames/26325.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26350.png,m2caiSeg/train/Frames/26350.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26375.png,m2caiSeg/train/Frames/26375.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26400.png,m2caiSeg/train/Frames/26400.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26425.png,m2caiSeg/train/Frames/26425.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26450.png,m2caiSeg/train/Frames/26450.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26475.png,m2caiSeg/train/Frames/26475.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26500.png,m2caiSeg/train/Frames/26500.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26525.png,m2caiSeg/train/Frames/26525.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26550.png,m2caiSeg/train/Frames/26550.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26575.png,m2caiSeg/train/Frames/26575.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26600.png,m2caiSeg/train/Frames/26600.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26625.png,m2caiSeg/train/Frames/26625.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26650.png,m2caiSeg/train/Frames/26650.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26675.png,m2caiSeg/train/Frames/26675.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26700.png,m2caiSeg/train/Frames/26700.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26725.png,m2caiSeg/train/Frames/26725.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26750.png,m2caiSeg/train/Frames/26750.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26775.png,m2caiSeg/train/Frames/26775.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26800.png,m2caiSeg/train/Frames/26800.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26825.png,m2caiSeg/train/Frames/26825.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26925.png,m2caiSeg/train/Frames/26925.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26950.png,m2caiSeg/train/Frames/26950.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/26975.png,m2caiSeg/train/Frames/26975.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/2700.png,m2caiSeg/train/Frames/2700.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/27000.png,m2caiSeg/train/Frames/27000.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/27025.png,m2caiSeg/train/Frames/27025.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/27050.png,m2caiSeg/train/Frames/27050.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/27075.png,m2caiSeg/train/Frames/27075.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/27100.png,m2caiSeg/train/Frames/27100.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/27125.png,m2caiSeg/train/Frames/27125.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/27150.png,m2caiSeg/train/Frames/27150.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/27175.png,m2caiSeg/train/Frames/27175.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/27200.png,m2caiSeg/train/Frames/27200.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/27225.png,m2caiSeg/train/Frames/27225.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/27250.png,m2caiSeg/train/Frames/27250.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/27275.png,m2caiSeg/train/Frames/27275.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/27300.png,m2caiSeg/train/Frames/27300.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/27325.png,m2caiSeg/train/Frames/27325.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/27575.png,m2caiSeg/train/Frames/27575.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/27600.png,m2caiSeg/train/Frames/27600.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/27625.png,m2caiSeg/train/Frames/27625.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/27650.png,m2caiSeg/train/Frames/27650.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/27675.png,m2caiSeg/train/Frames/27675.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/27700.png,m2caiSeg/train/Frames/27700.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/28000.png,m2caiSeg/train/Frames/28000.jpg,m2caiSeg,gall-bladder
m2caiSeg/train/Masks/gall-bladder/28025.png,m2caiSeg/train/Frames/28025.jpg,m2caiSeg,gall-bladder
